name,RectCoverage,AvgRectArea,RectStDev,AspectRatio,AvgLineBends,AvgLineLength,LongestLine,ShortestLine,LineLengthStDev,AvgLineAngle,OrthLinesRatio,LineCrossings,AvgCrossingAngle,AvgShortestDistance,RectDistribution,RectOrth,RectOrth2,rectangles,lines,Quality
AddressBookUML 2.jpg,0.0012763532763532765,15.594936708860759,10.986204222744194,1.0606389391199518,6.584699453551913,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,487.2575103388906,146413.14516904342,0.5189873417721519,0.012658227848101266,79,0,2.5
andengine_classdiagram.png,0.008682415083266084,13.869140625,5.948055161056815,1.0876581101190477,4.367311072056239,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,476.5552444296342,142365.98991966248,0.486328125,0.01171875,512,0,3.5
Class_Diagram__Component_View__scs.georesults.om__verseny__verseny.png,0.00020236087689713323,11.25,1.984313483298443,1.1041666666666665,5.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,261.2178850386755,38657.046875,0.375,0.0,8,0,3.5
AddressBookUML.jpg,0.0013824338247829986,13.713235294117647,8.425196880432434,1.0339460784313725,5.85531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,524.5945506443093,171582.03216911765,0.5147058823529411,0.007352941176470588,136,0,1.0
Class Diagram 2.jpg,0.0027570978307129594,16.254545454545454,5.17060988777632,0.6371212121212121,5.183908045977011,43.512067913092096,53.009433122794285,34.0147027033899,9.497365209702192,-1.38280425227849,0.0,0,0.0,311.3311564675142,64794.05933884299,0.10909090909090909,0.0,55,2,2.0
AndroidPanelsServiceDiagram.jpg,0.0017797206092371486,11.69047619047619,3.1546495936881667,1.129705215419501,4.747572815533981,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,300.34145881402134,58146.48451672336,0.4642857142857143,0.011904761904761904,84,0,2.0
AndroidLocationServiceDiagram.jpg,0.0011031227818203706,11.811111111111112,3.1513469587338347,1.0771693121693122,4.518867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,290.56303771045697,53468.80558641975,0.45555555555555555,0.011111111111111112,90,0,2.5
AndroidApplicationFlowDiagram.jpg,0.003499612747769714,11.54054054054054,3.9828659693037056,1.077726833976834,4.666666666666667,89.0,89.0,89.0,0.0,0.0,1.0,0,0.0,450.5342387553289,126269.6226459779,0.5506756756756757,0.02027027027027027,296,1,1.0
class diagram_6..png,0.0006351803926920825,14.938931297709924,6.902544862254259,0.7319701926572156,5.102719033232629,65.34805822946646,85.00588214941364,41.012193308819754,16.02491660836109,-0.7924988474583111,0.5,0,0.0,1396.2212900191453,1225739.2081063169,0.45038167938931295,0.003816793893129771,262,6,1.5
class_diagram_21..png,0.003318334199817142,13.610294117647058,7.3296063554095126,0.8146557486631015,5.0790960451977405,80.28139812786593,130.18832512940628,36.05551275463989,40.52032964617988,3.312149494070199,0.5,0,0.0,332.586106497488,71235.6144436635,0.5735294117647058,0.014705882352941176,136,4,4.5
AndroidInverterServiceDiagram.jpg,0.0011641957206473335,11.433333333333334,3.4850474251515657,1.0625396825396825,4.597222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232.34662110479397,35142.308333333334,0.55,0.0,60,0,2.5
class-diagram.png,0.46252433591816533,19113.81818181818,20017.820727896804,1.7663284438389886,4.0,153.67803630280605,364.0,30.0,82.74506751150491,-36.14174589809081,0.984251968503937,14,1.5707963267948968,495.5267715577757,149262.65495867768,0.09090909090909091,0.0,22,127,3.5
AndroidSolarCalculatorServiceDiagram.jpg,0.0013585631975603354,11.206185567010309,3.1490078435206503,1.0987972508591066,4.737288135593221,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,310.16649354785187,61580.1315230099,0.5670103092783505,0.0,97,0,1.5
AndroidTariffServiceDiagram.jpg,0.0016899697088973696,11.791044776119403,3.202318718850386,1.0708244491826582,4.682926829268292,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,268.71807634375637,46085.88081978168,0.47761194029850745,0.0,67,0,3.0
architecture-design.jpeg,0.0012996665570589626,15.304,8.014544112632567,0.8055873015873015,5.0,45.13940797904418,103.0,30.01666203960727,14.741159107400764,0.09225982409238791,0.7169811320754716,0,0.0,1069.723880578959,768166.3692337777,0.21333333333333335,0.008,375,53,2.0
Class_Diagram1.png,0.08750408638889767,3904.823529411765,1006.7040125370174,2.308698408461513,4.222222222222222,83.6054939803936,170.0,37.0,28.29850856177203,-7.078813526177522,1.0,1,1.5707963267948966,453.35828651424174,115514.94463667819,0.0,0.0,17,38,4.0
architecture.jpg,0.0026790914385556204,17.692307692307693,17.170223296373795,0.7433431952662721,5.758842443729904,35.01479397764479,45.044422518220834,31.016124838541646,3.657987065280127,-0.35201440017393804,0.5833333333333334,0,0.0,513.0302170127406,166088.6802983089,0.20118343195266272,0.0,169,12,3.5
Class Diagram0.png,0.0005569202891782331,14.029411764705882,13.019183344130953,0.9201994590939824,4.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,366.1698825709671,84201.95847750866,0.35294117647058826,0.029411764705882353,34,0,2.5
Class Diagram2.0.png,0.05773550459610367,280.64074074074074,2892.210135385927,0.8702473382782252,4.8259668508287294,133.97262236148947,436.0,30.0,112.31969419071041,-7.714363569580357,0.8682634730538922,20,1.4964505936027028,497.0467791092354,171100.7974554184,0.4111111111111111,0.003703703703703704,270,167,2.0
architecture_05.png,0.002972633843212237,14.214285714285714,4.1146411883472345,0.8462585034013606,4.461538461538462,135.42105263157896,234.0,41.0,69.83764313672081,-37.89473684210526,1.0,1,1.5707963267948966,229.7583884133929,32495.055130385488,0.5,0.023809523809523808,42,19,4.5
ClassDiagram_12..png,0.3400867949453982,11018.2,9395.5528075787,2.504941265245899,4.0,134.4,315.0,39.0,80.33607187586684,-48.0,1.0,3,1.5707963267948966,347.6128773686092,74737.49555555555,0.0,0.0,15,45,2.0
Class_Diagram__Component_View__scs.georesults.om__menetlevel__menetlevel.svg.png,1.0014440490817125,7172.742857142857,73041.42056056486,1.0699222546161322,4.967320261437909,651.3333333333334,1268.0,105.0,477.3903597220576,-60.0,1.0,0,0.0,462.3676789320241,146439.82603174605,0.6571428571428571,0.009523809523809525,105,3,3.5
Class_Diagram__Component_View__scs.georesults.om__nevezes__nevezes.png,0.00043252595155709344,10.5,1.5,1.1180555555555556,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,288.47157001734035,50985.35763888888,0.5,0.0,12,0,4.0
architecture_101..png,0.008253806479508323,21.168316831683168,21.565267871164114,0.6880705564222652,4.7860082304526745,52.62276011137533,133.0,30.0,23.972545882706815,-19.471903739218423,0.972972972972973,0,0.0,401.5424819394691,109852.11815630824,0.3316831683168317,0.009900990099009901,202,37,3.5
Assignment1UML.png,0.0043224640569773315,15.272300469483568,6.542101488890152,0.8728817348535658,4.760456273764259,37.50450851893973,43.0,31.0,5.219690995270769,0.5166053534218845,1.0,0,0.0,423.60922676279716,122002.497872997,0.3145539906103286,0.0,213,6,4.0
asteroids_uml.png,0.0010352885890199338,15.51792828685259,8.903347622959336,1.0050749383418707,5.0821114369501466,38.22222222222222,40.0,36.0,1.314684396244359,0.0,1.0,0,0.0,1448.2906893944587,1435762.6910416102,0.3565737051792829,0.00398406374501992,502,9,1.5
BackendClassDiagram.png,0.31430914309143093,16725.81818181818,15197.951577392274,1.2437862909724064,4.6923076923076925,142.5609756097561,242.0,33.0,53.30219817939503,-46.09756097560975,1.0,1,1.5707963267948966,414.4034961676046,91905.23966942148,0.36363636363636365,0.0,11,41,3.5
class diagram eXceed.png,0.4816103221482133,4711.688524590164,12413.86011951631,1.141354410616706,4.575342465753424,163.85735169654657,319.0,38.0,100.74523129323578,-36.45250204774415,0.9761904761904762,3,1.5649489734424291,425.416602786441,114486.16460628864,0.5901639344262295,0.0,61,42,3.5
class_diagram_59..png,0.0024314292530867214,10.491760624457935,2.6443039186457162,0.8986906270947901,4.852528089887641,197.73093365927835,392.0,30.0,122.9580256527742,0.10929299070570742,1.0,0,0.0,1029.1967847869498,656124.8313934989,0.5819601040763226,0.017346053772766695,1153,111,1.5
